bowler,balls,runs_conceded,wickets,overs,economy,strike_rate,wicket_prob
P Amarnath,132,241,7,22.0,10.954545454545455,18.857142857142858,0.05303030303030303
TL Suman,152,198,7,25.333333333333332,7.815789473684211,21.714285714285715,0.046052631578947366
B Akhil,193,246,7,32.166666666666664,7.647668393782384,27.571428571428573,0.03626943005181347
D Pretorius,166,242,7,27.666666666666668,8.74698795180723,23.714285714285715,0.04216867469879518
N Burger,105,152,7,17.5,8.685714285714285,15.0,0.06666666666666667
KM Asif,143,232,7,23.833333333333332,9.734265734265735,20.428571428571427,0.04895104895104895
AM Salvi,156,205,7,26.0,7.884615384615385,22.285714285714285,0.04487179487179487
HF Gurney,169,239,7,28.166666666666668,8.485207100591715,24.142857142857142,0.04142011834319527
Swapnil Singh,165,241,7,27.5,8.763636363636364,23.571428571428573,0.04242424242424243
Y Venugopal Rao,222,338,7,37.0,9.135135135135135,31.714285714285715,0.03153153153153153
DJ Willey,221,277,7,36.833333333333336,7.520361990950226,31.571428571428573,0.03167420814479638
PC Valthaty,153,207,7,25.5,8.117647058823529,21.857142857142858,0.0457516339869281
R Shukla,130,217,7,21.666666666666668,10.015384615384615,18.571428571428573,0.05384615384615385
B Stanlake,150,200,7,25.0,8.0,21.428571428571427,0.04666666666666667
OF Smith,95,179,7,15.833333333333334,11.305263157894736,13.571428571428571,0.07368421052631578
C de Grandhomme,230,323,7,38.333333333333336,8.426086956521738,32.857142857142854,0.030434782608695653
RR Raje,144,214,7,24.0,8.916666666666666,20.571428571428573,0.04861111111111111
VS Malik,212,268,6,35.333333333333336,7.584905660377358,35.333333333333336,0.02830188679245283
RV Gomez,97,130,6,16.166666666666668,8.041237113402062,16.166666666666668,0.061855670103092786
AS Roy,142,191,6,23.666666666666668,8.070422535211268,23.666666666666668,0.04225352112676056
SB Bangar,153,221,6,25.5,8.666666666666666,25.5,0.0392156862745098
M de Lange,116,171,6,19.333333333333332,8.844827586206897,19.333333333333332,0.05172413793103448
R Shepherd,133,260,6,22.166666666666668,11.729323308270676,22.166666666666668,0.045112781954887216
DG Nalkande,89,150,6,14.833333333333334,10.112359550561797,14.833333333333334,0.06741573033707865
R Sathish,144,233,6,24.0,9.708333333333334,24.0,0.041666666666666664
MG Bracewell,66,95,6,11.0,8.636363636363637,11.0,0.09090909090909091
V Sehwag,138,236,6,23.0,10.26086956521739,23.0,0.043478260869565216
Fazalhaq Farooqi,162,229,6,27.0,8.481481481481481,27.0,0.037037037037037035
FH Edwards,150,160,6,25.0,6.4,25.0,0.04
S Narwal,113,203,6,18.833333333333332,10.778761061946904,18.833333333333332,0.05309734513274336
Arshad Khan,153,282,6,25.5,11.058823529411764,25.5,0.0392156862745098
KMDN Kulasekara,107,122,6,17.833333333333332,6.841121495327103,17.833333333333332,0.056074766355140186
JE Taylor,122,167,6,20.333333333333332,8.213114754098362,20.333333333333332,0.04918032786885246
Jaskaran Singh,111,174,6,18.5,9.405405405405405,18.5,0.05405405405405406
S Tyagi,220,304,6,36.666666666666664,8.290909090909091,36.666666666666664,0.02727272727272727
S Kaushik,210,304,6,35.0,8.685714285714285,35.0,0.02857142857142857
